score,user_rating,es_scaled_score,isbn,book_title,book_author,year_of_publication,publisher,summary,category
7.8590300079566555,11.726881265640259,3.024215935852151,1558749659,"Chicken Soup for the Baseball Fan's Soul : Inspirational Stories of Baseball, Big-League Dreams and the Game of Life",Jack Canfield,2001,Health Communications,"Collects stories by coaches, umpires, players, and announcers sharing
memorable moments of America&#39;s popular pastime, highlighting the
joys of neighborhood pickup games, home runs, and triumphs in Fenway
Park and Wrigley Field.",['sports & recreation']
7.855680344260447,10.119845867156982,5.025473440639779,0820317942,Large Animals in Everyday Life: Stories,Wendy Brenner,1996,University of Georgia Press,"Young women and men deal with loss, failed relationships, and the
difficulties of adulthood in a collection of eleven stories",['fiction']
7.854265949615982,8.224179744720459,7.391873705735383,0192862189,Gaia: A New Look at Life on Earth,James Lovelock,2000,Oxford University Press,"This classic work is reissued with a new preface by the author.
Written for non-scientists the idea is put forward that life on Earth
functions as a single organism.",['nature']
7.846818894714943,9.306933283805847,6.021675908351313,0520216067,Jane Austen: A Life,David Nokes,1998,University of California Press,"Drawing on unpublished sources, the author offers an intimate,
psychological portrait of the novelist, revealing the truth behind
many disturbing Austen family secrets.",['biography & autobiography']
7.844940492216428,10.407664775848389,4.6415351376764775,0738202347,The Physics of Consciousness: Quantum Minds and the Meaning of Life,Evan Harris Walker,2000,Perseus Books Group,"Drawing on a deep knowledge of quantum physics and Zen philosophy,
Walker shows how the operation of bizarre yet actual properties of
elementary particles support a new and exciting theory of reality,
based on the principles of quantum ...",['science']
7.838654713200924,8.762233853340149,6.684180788026894,0913367516,The Overcoming Life,Dwight L. Moody,1995,Billy Graham Evangelistic Association,"First published in 1896, this classic book has grown increasingly
relevant every year.",['christian life']
7.832206142567173,8.157413005828857,7.4256975634900675,1577946480,Life on Purpose Devotional for Men: Practical Faith and Profound Insight for Every Day (Life on Purpose),J. M. Farro,2004,Harrison House,"It&#39;s easy to let people or situations dictate what your day, year,
or even your life will be like.",['religion']
7.831480632792743,9.279324412345886,6.021675908351313,1573240117,Creating an Imaginative Life,Michael Jones,1995,Red Wheel/Weiser,"Using poignant, personal stories, well-known pianist Michael Jones
shares the process of his creative evolution and invites readers to
explore the dimension of creativity in their own lives--whether
striving to become artists or simply to ...",['psychology']
7.830970081542026,12.454200983047485,2.0519314546602025,0060956305,"First, You Cry",Betty Rollin,2000,Perennial,"Written with wit, warmth, and soul searching honesty, First, You Cry
is the inspiring, true story about how one woman transformed the most
terrifying ordeal of her life into a new beginning.",['health & fitness']
7.830313513283339,9.320412278175354,5.96769005716832,0915811642,"The Laws of Spirit: Simple, Powerful Truths for Making Life Work",Dan Millman,1995,H.J. Kramer,"The author of Way of the Peaceful Warrior explains twelve of the
spiritual laws upon which all religions and moral systems are founded,
laws that point the way to a life of harmony and insight. 100,000
first printing. $50,000 ad/promo.","['body, mind & spirit']"
7.816864681083197,6.787517070770264,9.103549193974363,0393319407,The Diversity of Life,Edward O. Wilson,1999,W. W. Norton & Company,"The classic story of how life on Earth evolved and how the diversity
of the species is threatened unless whole ecosystems are rescued.
Color plates.",['science']
7.816185396835817,6.945347189903259,8.904733155501514,0380763613,Mom's Life,Kathryn Grody,1991,Harpercollins,"An actress and writer speaks with wit and candor about her hectic
life, describing a typical day in her turbulent household as she
raises two young children",['social science']
7.808451757427698,8.258392214775085,7.246026185743465,0743427084,How to Practice : The Way to a Meaningful Life,The Dalai Lama,2001,Atria,"An instructional resource and inspirational guide to daily life
describes each step on the path to spiritual enlightenment and
explains how to practice everyday morality, meditation, wisdom, and
compassion.",['religion']
7.801521160019915,7.245587110519409,8.496438721895547,0395957915,The Seven Mysteries of Life,Guy Murchie,1999,Mariner Books,"Mixing science with philosophy, the author contemplates what he
perceives to be the seven mysteries of life, ranging from evolution to
divinity",['science']
7.79425686985668,9.212321639060974,6.021675908351313,0758203381,The Secret Life of Bryan,Lori Foster,2004,BRAVA,"Bounty hunter Bryan Kelly trades places with his brother, a preacher
who is a benefactor to ladies of the evening, to discover who is
trying to sabotage his charity organization and finds himself tempted
beyond belief by Shay Sommers, a ...",['fiction']
7.792523206060376,9.643616080284119,5.478657113280695,1879373963,Falls Memories: A Belfast Life,Gerry Adams,1994,Roberts Rinehart Publishers,"Adams&#39; memoir of growing up in the Falls Road area of West Belfast
begins with a historical overview of the city and the development of
the political situation there.",['biography & autobiography']
7.791414179793204,7.065116763114929,8.69928595064105,0312005652,Mary McCarthy: A Life,Carol W. Gelderman,1990,Book Sales,"A portrait of the acclaimed writer who helped shape modern American
culture and thought chronicles McCarthy&#39;s life and multi-faceted
career, from her Catholic upbringing and personal life, to her
protests against Stalin and Vietnam, to her ...","['authors, american']"
7.791385921019832,11.64679765701294,2.972121251028449,0807121126,An Evening Performance (Voices of the South Series),George Garrett,1996,Louisiana State University Press,"The stories collected describe the conflicts of adolescence, romantic
and domestic turmoil, life in small southern towns, academic life and
wartime experiences, and they range in manner from the naturalistic to
the near-farcical.",['fiction']
7.7904715354894005,7.532196640968323,8.113315153640746,0517597535,Streisand: Her Life,James Spada,1995,Random House Inc,"Until now. James Spada, the best-selling biographer of Grace Kelly,
Peter Lawford, and Bette Davis, has followed Barbra Streisand&#39;s
life and career for thirty years.",['jewish entertainers']
7.781879953519588,12.144417762756348,2.328707691973636,0684837528,"TWO PUPPIES : BEING THE AUTHENTIC STORY OF TWO VERY DIFFERENT YOUNG DOGS, ONE WHO IS VIRTUOUS AND GOES ON TO A LIFE OF SERVICE, THE OTHER BORN TO BE NAUGHTY......",Jane Stern,1998,Scribner,"Through the tale of two dogs, one an exemplary Labrador guide dog, the
other a volatile mutt, the authors instruct puppy-owners-to-be in
choosing, raising, training, and humoring a puppy",['pets']
7.777882905513694,8.0,7.5002365374058115,076790284X,Bella Tuscany : The Sweet Life in Italy,FRANCES MAYES,2000,Broadway,"The author explores life in the idyllic Italian countryside, offering
authentic Tuscan recipes and intimately portraying the local people
and the environment",['travel']
7.772407367270483,6.827542185783386,8.953488844129355,0517030691,Marilyn : Life & Legend,Susan Doll,1990,Crescent,"Attempts to set the record straight on the life and death of Marilyn
Monroe, and traces the star&#39;s legendary life and career from an
orphanage to the dizzying heights of stardom, to her untimely death",['actresses']
7.771940186526346,8.714880347251892,6.593264985619413,0785270639,Living Simply In God's Abundance Strength And Comfort For The Seasons Of A Woman's Life,Suzanne Ezell,1998,Nelson Books,"Living Simply in God&#39;s Abundance celebrates the unique challenges
and opportunities of all the seasons of a woman&#39;s life and
illuminates the essential materials needed to nurture a contented soul
and craft a full life.",['religion']
7.7677465154956105,6.223755478858948,9.697735311291439,0671255622,LIFE ITSELF,"Francis, Crick",1981,Simon & Schuster,"Addresses the ultimate scientific question of the nature of life,
using the hypothetical scenario that life originated on earth when a
rocket carrying primitive spores was sent to earth by a higher
civilization",['science']
7.765770273568965,8.85539710521698,6.403736734008944,0671797204,"Secret Life: Firsthand, Documented Accounts of UFO Abductions",David M. Jacobs,1993,Touchstone,"In Secret Life, Professor David M. Jacobs of Temple University takes
us into the private world of those abducted by aliens, letting them
describe in their own words what it is like to be abducted.","['body, mind & spirit']"
7.7640928675887215,9.0,6.219208952074624,0553066684,Success Is a Choice: Ten Steps to Overachieving in Business and Life,Rick Pitino,1997,Broadway Books,"Now, in &quot;Success is a Choice, Rick Pitino takes the same proven
methods that have earned him and his teams legendary status in the
NCAA and gives you a plan of attack for achieving extraordinary
success in your own life.",['self-help']
7.7632176934926775,12.080671787261963,2.3664000762810713,0316856355,Flying under bridges,Sandi Toksvig,2001,"Little, Brown and Co","Inge Holbrook has lived the high life ever since she left her sleepy
Home Counties home town of Edenford.",['domestic fiction']
7.762507128710935,7.883255481719971,7.611571687449641,1593280076,Slaying the Giants in your Life,David Jeremiah,2001,W Publishing Group,"Throughout the text, Dr. Jeremiah weaves gripping, real-life stories
of contemporary giant slayers who came face-to-face with their own
Goliaths: temptation, doubt, procrastination, and jealousy.",['christian life']
7.759546780651456,9.9947190284729,4.96558147087465,039952715X,"Forget Perfect: Finding Joy, Meaning, and Satisfaction in the Life You'Ve Already Got and the You You Already Are",Lisa Earle,2001,Perigee Books,"An inspirational and practical handbook for women explains how to
appreciate one&#39;s life and the choices that have been made,
offering helpful advice on how to let go of the need to be perfect, be
grateful for the things that really matter, ...",['self-help']
7.759436491319808,8.624187707901001,6.678497470593316,0821752200,Beyond All Reason: My Life With Susan Smith,David Smith,1995,Kensington Publishing Corporation,"The author recounts his marriage to Susan Smith, the reasons for the
breakdown of their relationship, and the impact on his life of her
murder of their two young children",['social science']
7.758033309498011,9.581534266471863,5.478657113280695,0226244962,The Life of God: As Told by Himself,Franco Ferrucci,1997,University of Chicago Press,"A memoir in which God reveals that he created the world because he was
lonely.",['fiction']
7.754067130931089,7.721834182739258,7.7943583161708805,0679400516,Me: Stories of My Life,Katharine Hepburn,1991,Random House Inc,"Photographs from Hepburn&#39;s personal collection highlight the
candid memoirs of the life, long career, friendships, and loves of the
legendary Hollywood actress",['biography & autobiography']
7.75404364088436,9.008364081382751,6.186143090261372,067946316X,Making a Literary Life: Advice for Writers and Other Dreamers,Carolyn See,2002,Random House,"The author offers an inspirational guide to the writing life, sharing
anecdotes about favorite writers along with such sage advice as
&quot;Keep your aspirations to yourself&quot; and &quot;Learn to tease
the good ideas out of yourself.&quot; ” a writer to ...",['language arts & disciplines']
7.7537080557048785,9.936295747756958,5.025473440639779,0316507350,To Life!: A Celebration of Jewish Being and Thinking,Harold S. Kushner,1993,Little Brown & Co,"Examines such key aspects of Judaism as the meaning of the Jewish
holidays, how Jews regard Israel, and Jewish beliefs about God and
human nature.",['religion']
7.7520264456519605,9.256995916366577,5.8708146072586915,0140184422,One Day in the Life of Ivan Denisovich (Penguin Twentieth Century Classics S.),Alexander Solzhenitsyn,1990,Penguin Books Ltd,"One Day in the Life of Ivan Denisovich is set in a Soviet labor camp
in the 1950s and describes a single day of an ordinary prisoner, Ivan
Denisovich Shukhov.",['autobiographical fiction']
7.751026246822685,12.245515584945679,2.132914574168945,0671673343,"D-Day : June 6, 1944",Stephen E. Ambrose,1994,Simon & Schuster,"D-Day is above all the epic story of men at the most demanding moment
of their existence, when the horrors, complexities and triumphs of
life are laid bare and courage and heroism come to the fore.",['history']
7.745641573940649,8.663814663887024,6.59792521150768,0688141862,The Yankee Way to Simplify Your Life: Old-Fashioned Wisdom for a New-Fangled World,Jay Heinrichs,1996,Harpercollins,"The Yankee Way to Simplify Your Life is a quirky, witty and pragmatic
guide to the sort of life simplification we all dream about.",['self-help']
7.738038719631536,6.456679105758667,9.339738236972623,1568380577,"Life Is Goodbye, Life Is Hello: Grieving Well Through All Kinds of Loss",Alla Renee Bozarth,1994,Hazelden Publishing & Educational Services,Life Is Goodbye Life Is Hello,['self-help']
7.737923194667429,8.580917119979858,6.684180788026894,0805023968,Churchill: A Life,Martin Gilbert,1992,Owl Books (NY),"Draws on previously unavailable materials to provide an in-depth
portrait of Churchill as a leader swept into history&#39;s most
tumultuous era",['biography & autobiography']
7.735962575428658,8.723862767219543,6.501087335690054,0671680730,Straight from the Heart: My Life in Politics and Other Places,Ann Richards,1989,Simon & Schuster,"The author, Texas state treasurer and the keynote speaker at the 1988
Democratic National Convention, recounts her life and political career",['history']
7.72822400136492,10.197575092315674,4.6415351376764775,0684869470,The Mythic Journey : The Meaning of Myth as a Guide for Life,Liz Greene,2000,Fireside,"The author of The Mythic Tarot offers readers a colorful, compelling
tour of Western mythology, showing how classic stories can help people
navigate vital passages in their lives. Original.",['self-help']
7.72762710794362,8.935614228248596,6.217643207562399,0195162528,"Life, Sex, and Ideas: The Good Life Without God",A. C. Grayling,2003,Oxford University Press,"Short and elegantly written, this volume contains 60 essays organized
under the categories of moral matters, public culture, community and
society, anger and war, and grief and remembrance.",['philosophy']
7.727008172365012,8.0,7.385768387821275,0027382001,The SECRET LIFE OF DILLY MCBEAN,Irene Haas,1986,Simon & Schuster Children's Publishing,"After being orphaned at an early age and spending years in boarding
schools, Dilly begins a new life in a real house in a small town,
developing secret magnetic powers under the tutelage of a kindly
professor, until he is kidnapped by a ...",['magnetism']
7.708654003577926,9.058236479759216,6.021675908351313,0451204700,Gal: A True Life,Ruthie Bolton,2001,New American Library,"In a revealing and touching autobiography, the author describes her
desolate childhood in Hungry Neck, South Carolina, during which she
suffered unspeakable torments, and then recounts her miraculous
rebirth into a family of love. Reprint.",['biography & autobiography']
7.707240916696654,7.0,8.591292062567472,0802135463,A Quiet Life,Kenzaburo Oe,1998,Grove Press,"At the age of twenty, Ma-chan, a young woman, is forced to redefine
her family and her life when she finds herself the head of the
household due to her father&#39;s acceptance of a visiting
professorship at an American university",['fiction']
7.707188520663836,8.0,7.341174171493631,0465012353,Extra Life: Coming of Age in Cyberspace,David S. Bennahum,1998,Perseus Books Group,"Hilarious, poignant, and packed with little-known computer lore, Extra
Life is a grand digital adventure set against the background of the
emerging information age.",['biography & autobiography']
7.7016673277974705,9.342904686927795,5.650120628884565,1555536123,"Making Time: Lillian Moller Gilbreth, A Life Beyond \Cheaper by the Dozen""",Jane Lancaster,2004,Northeastern University Press,"Lillian Moller Galbraith&#39;s life story as mother to twelve, wife to
an experimental engineer husband, adviser on women&#39;s issues to
five U.S. presidents, and winner of the Hoover Medal for engineers is
told in this account of a working mother ...",['biography & autobiography']
7.70100485694053,7.925790548324585,7.420022742710462,0743203291,Robert Kennedy : His Life,Evan Thomas,2002,Simon & Schuster,"A wide-ranging, well-researched biography of Robert Kennedy delves
deeply into the life of this shy, crusading, and sometimes ruthless
politician, uncovering his use of &quot;back channels&quot; in
politics, his involvement with Marilyn Monroe, and ...",['biography & autobiography']
7.697851679523642,7.862245440483093,7.492359478324328,0943015103,I Ching Life: Living It,Wu Wei,1995,Power Press,"In this landmark book, author wu wei shows how life can be fulfilling,
exhilarating, and successful when lived according to the wisdom of the
I Ching and when the I Ching is used as a decision enhancing guide.","['body, mind & spirit']"
7.697714466363515,10.634826421737671,4.026324522145821,0786880708,"Wherever You Go, There You Are : Mindfulness Meditation in Everyday Life",Jon Kabat-Zinn,1995,Hyperion,"Ten years later, the book continues to change lives. In honor of the
book&#39;s 10th anniversary, Hyperion is proud to be releasing the
book with a new afterword by the author, and to share this wonderful
book with an even larger audience.",['self-help']
7.696323742346909,8.363712430000305,6.862087882780163,0803714386,The Flight of the Red Bird: The Life of Zitkala-Sa,Doreen Rappaport,1997,Dial Books,"Chronicles, through her own reminiscences, letters, speeches, and
stories, the experiences of the Yankton Indian woman whose life
spanned the end of the nineteenth and beginning of the twentieth
century.",['juvenile fiction']
7.694799041763464,7.24295437335968,8.259604877268194,0440414717,My Life in Dog Years,Gary Paulsen,1999,Yearling Books,"The author describes some of the dogs that have had special places in
his life, including his first dog, Snowball, in the Phillippines;
Dirk, who protected him from bullies; and Cookie, who saved his life.",['juvenile nonfiction']
7.694668730639892,12.14407205581665,2.132914574168945,1887655808,Teacher's Book of Wisdom: A Celebration of the Joys of Teaching,Criswell Freeman,1997,Walnut Grove Press,"Teachers change the ways in which their students look at the world.
They provide essentials tools for life beyond the classroom. What is
more important than this? The quotations in this book celebrate the
joys of teaching.",['education']
7.694447335732708,9.118028283119202,5.914971151499589,0521799120,Life on Other Worlds: The 20th Century Extraterrestrial Life Debate,Steven J. Dick,2001,Cambridge University Press,"Are we alone in the universe? From canals on Mars to the search for
ET, the debate goes on. Lucid and accessible, this otherworldly guide
chronicles the history of the 20th century obsession with
extraterrestrials.",['science']
7.693459785349565,8.500882983207703,6.684180788026894,0140280707,Calm for Life,Paul Wilson,2004,Penguin Books Ltd,"Discover how to find: · Inner peace to carry you through the working
day · Sound health and the ability to overcome illness · An ongoing
sense of optimism and adventure · Rich, long-lasting relationships ·
Boundless energy and more ...",['relaxation']
7.692969239123063,8.5,6.684180788026894,0151008116,Life of Pi,Yann Martel,2002,Harcourt,"After the sinking of a cargo ship, a solitary lifeboat remains bobbing
on the wild blue Pacific.",['fiction']
7.692266039170475,9.826281666755676,5.024746504688974,0767909933,"Menu for Life: African Americans Get Healthy, Eat Well, Lose Weight and Live Beautifully","Otelio S., Md. Randall",2003,Broadway Books,"Two in five African American women and two in ten African American men
weigh so much they can be considered clinically obese. But in this
book you will find hope. You will fin inspiration. And you will find
an all-new Menu for Life.",['health & fitness']
7.688832117432996,7.169996500015259,8.337376639205168,0395559995,The Spiritual Life of Children,Robert Coles,1990,Houghton Mifflin,"Addresses the religious and spiritual lives of children of various
faiths, detailing, in youngsters&#39; own words and pictures, their
views on God, salvation, and the meaning of life",['religion']
7.684456562141564,9.0,6.0400272648185185,0767905296,"The O'Reilly Factor: The Good, the Bad, and the Completely Ridiculous in American Life",Bill O'Reilly,2002,Broadway Books,"The popular television news commentator offers an irreverent look at
what&#39;s right, what&#39;s wrong, and what&#39;s absurd in American
political, social, economic, and cultural life.",['political science']
7.684456562141564,9.0,6.0400272648185185,0829416870,My Monastery Is a Minivan: 35 Stories from a Real Life,Denise Roy,2001,Loyola Press,"&#39; This collection of inspirational stories will lift your spirits
and soothe your soul. Denise Roy&#39;s minivan wisdom invites you to
discover the sacred right smack in the middle of ordinary life.",['religion']
7.679409293822429,7.914322018623352,7.385768387821275,0805065857,Not by Accident: Reconstructing a Careless Life,Samantha Dunn,2002,Henry Holt and Co.,"&quot; While leading her horse across a narrow creek in the canyons of
California, Samantha Dunn suffered a life-threatening accident as her
horse inadvertently jumped on her leg, splitting it open and severing
vital muscles and veins.",['biography & autobiography']
7.672655796656823,9.230794906616211,5.724981909207589,0688164994,Do One Thing Different : And Other Uncommonly Sensible Solutions To Life's Persistent Problems,Bill O'hanlon,1999,William Morrow,"Offers advice on changing one&#39;s life, shares ways to solve
problems, and shows how to break out of unproductive routines",['self-help']
7.671245878789829,11.994539499282837,2.267128853173571,0770415474,My Country,Pierre Berton,1994,Bantam Doubleday Dell,"True tales covering the whole spectrum of Canadian life over several
centuries support the author&#39;s contention that Canadian history is
never dull.",['canada']
7.669871708859091,11.663681268692017,2.677609759067936,0375507248,Lazy B: Growing Up on a Cattle Ranch in the American Southwest,Sandra Day O'Connor,2002,Random House,"The first female justice of the U.S. Supreme Court describes how her
early life and experiences growing up on a cattle ranch in Arizona and
how the land, people, and values she learned shaped her life and made
her into the self-reliant ...",['biography & autobiography']
7.667022735122856,7.754059433937073,7.558226861605084,1580080936,How to Make a Journal of Your Life,D. Price,1999,Ten Speed Press,"Presents guidance on ways to tap into one&#39;s creative side and
collect life experiences in the form of a diary.",['reference']
7.66479570857424,11.109766960144043,3.3585816441119842,0553057685,The Emotional Incest Syndrome: What to Do When a Parent's Love Rules Your Life,Patricia Love,1990,Bantam Dell Pub Group,"Identifying a common but rarely diagnosed form of familial
dysfunction, the authors outline emotional incest syndrome--when
parents look to their children for emotional support",['psychology']
7.661806639401029,9.09708023071289,5.867714650261202,076241085X,Nancy Drew's Guide to Life (Running Press Miniature Editions (Paperback)),Jennifer Worick,2001,Running Press Book Publishers,"Nancy Drew&#39;s Guide to Life is a loving tribute to the young sleuth
and the wisdom she imparted.This book is filled with practical tips,
as well as seemingly whimsical (but surprisingly sound) advice.",['conduct of life']
7.648355627417953,8.743538856506348,6.279376591057461,0060162937,Why Do Dogs Have Wet Noses?: And Other Inponderables of Everyday Life,David Feldman,1990,HarperCollins Publishers,"Presents a collection of intriguing imponderables of everyday life for
which encyclopedias do not have the answers",['questions and answers.']
7.645033294033687,8.0,7.201324911575794,0413741303,Monty Python's Life of Brian (Of Nazareth),Graham Chapman,2002,Methuen,"When The Life of Brian was first released in 1979 it was hailed by
most as Monty Python&#39;s finest parody and denounced by a few as the
most blasphemous film of all time.",['performing arts']
7.6445083851579945,8.668891787528992,6.364029132194246,0486419312,Incidents in the Life of a Slave Girl (Dover Thrift Editions),Harriet A. Jacobs,2001,Dover Publications,"Written and published in 1861, it delivers a powerful portrayal of the
brutality of slave life. Jacobs speaks frankly of her master&#39;s
abuse and her eventual escape, in a tale of dauntless spirit and
faith.",['biography & autobiography']
7.64399976513482,9.246879816055298,5.640399701484224,0786883324,"Tripod's Tools for Life: Streetsmart Strategies for Work, Life-And Everything Else",Matt Goldberg,1998,Hyperion Books,"A hip, accessible, and thorough sourcebook for real-world survival,
prepared by the experts at Tripod, the world&#39;s most popular and
fastest growing cyber-address for Gen-Xers. 200 illustrations.",['business & economics']
7.642571444727965,8.062938451766968,7.117112685929211,0688088422,My Life in Writing: Memoirs of a Maverick,Joseph Chamberlain Furnas,1989,Harpercollins,"Eighty-three-year-old J.C. Furnas looks back on the more than half a
century of his life where he has earned his living as a free-lance
writer.","['authors, american']"
7.6417618571076025,8.337610363960266,6.771951223541774,0609603604,"The Longevity Code: Your Personal Prescription for a Longer, Sweeter Life",Zorba Paster,2001,Clarkson N Potter Publishers,"Offers practical advice on how to promote a longer, healthier life,
from eliminating unhealthy behaviors--including smoking and not
getting enough sleep--to promoting those things that can make life
more vital, active, and fulfilling. quot ...",['health & fitness']
7.640168029345485,7.011693120002747,8.425761666023911,1873408684,Student Life: a Survival Guide,Natasha Roe,1998,Lifetime Careers (Wiltshire) Ltd,"Covers accommodation, finance, study and getting involved in student
life",['college student orientation']
7.639935415499559,8.3971107006073,6.69346630911488,0670858080,Out of This World: A Woman's Life Among the Amish,Mary Swander,1995,Viking Books,"The author, a poet and teacher, reflects on her experiences living in
a community of Amish farmers in Iowa in 1993, explores the lore of the
Great Plains settlers who came before them, and celebrates life on the
land.",['biography & autobiography']
7.638860956956659,7.406919598579407,7.928787654928225,0345345738,Women in His Life,Barbara Taylor Bradford,1994,Ballantine Books,"The life of billionaire Maximilian West unfolds through the eyes of
the women who surround him--his wives, mother, mistress, and nanny--as
he struggles to resolve old secrets with the help of the woman who
holds the key to his past and ...",['fiction']
7.625912991615049,9.343717694282532,5.478657113280695,1582700133,Tibetan Wisdom for Western Life,Joseph Arpaia,1999,Beyond Words Publishing,"Learn basic meditative techniques and develop a variety of mental
qualities. Understand how meditation can be a logical, practical
system of personal development.","['body, mind & spirit']"
7.623318875611021,7.697502970695496,7.53058875675543,0393314480,Charlotte Bronte: A Passionate Life,Lyndall Gordon,1996,W. W. Norton & Company,"Searches for the real Charlotte Bronte behind the loneliness, loss,
and unrequited love--a strong woman with a fierce belief in herself,
creative energy, and powerful ambition, who shaped her life and
transformed it into art",['biography & autobiography']
7.621462847954007,8.71586263179779,6.253463118149279,0679419896,A Cultivated Life: A Year in a California Vineyard : Vintage 1991,Joy Sterling,1993,Random House Inc,"A seasonal journal of one year in California&#39;s Iron Horse
Vineyards describes the growing of grapes and the making and selling
of wine, evoking the hardships and satisfactions of the vintner&#39;s
life. 25,000 first printing. Tour.",['cooking']
7.621373216240436,7.194799780845642,8.154590010483927,0192831194,A Day in Our Life,Sean O'Crohan,1993,Oxford Univ Pr (T),"&#39;A Day in Our Life&#39;, by his son Sean, is by way of an epilogue
to the story of the Gaelic-speaking Blasket, for it tells how, in its
dying days, the islanders settled on the nearbymainland.",['blasket islands (ireland)']
7.621015317295173,8.89392614364624,6.029876784356339,0385336500,"It's a Miracle: Real-Life Inspirational Stories Based on the Pax TV Series, It's a Miracle",Richard Thomas,2002,Delta,"Presents a selection of real-life anecdotes that reveal the miraculous
events that can transform the lives of ordinary people. From ang","['body, mind & spirit']"
7.618460061189546,10.0,4.6415351376764775,1553697677,Smilosophy: Getting More Smileage Out of Life,Michael D. Gray,2002,Not Avail,"What does a smile imply or attempt to communicate? A smile is the
silent communicator that most all are born with. In this book the
reader is introduced to various aspects of a smile.",['self-help']
7.618460061189546,10.0,4.6415351376764775,0875847706,The Art of Possibility: Transforming Professional and Personal Life,Rosamund Stone Zander,2000,Harvard Business School Press,"An updated edition outlines 12 strategies for discovering creative
approaches to goal fulfillment, combining the insights of a Boston
Philharmonic conductor and a relationship psychotherapist while
sharing inspirational stories, parables ...",['business & economics']
7.6180540882260335,8.938345313072205,5.96769005716832,0824811453,The Life and Hard Times of a Korean Shaman: Of Tales and the Telling of Tales,Laurel Kendall,1988,University of Hawaii Press,"&quot; --Choice &quot;Although the book is a very personal account of
one shaman&#39;s life, [it] also provides a window into the ways and
means of the Korean culture and society of the time.&quot; --Korean
Quarterly, Spring 2001",['social science']
7.611703429718324,9.078705906867981,5.777950333281252,0874776309,Path of the Everyday Hero: Drawing on the Power of Myth to Meet Life's Most Important Challenges,Lorna Catford,1991,Jeremy P. Tarcher,"The Path of the Everyday Hero is a unique and powerful workbook to
guide us along in our search for answers to five major challenges of
life.",['psychology']
7.604366027571704,6.744688153266907,8.678963370452697,0385264453,When Life Hurts,Andrew M. Greeley,1989,Doubleday Books,"Essays based on the Scriptures offer comfort, advice, and
encouragement in coping with life&#39;s problems",['religion']
7.601521239961203,6.824430227279663,8.572885005813129,0316341029,A Drinking Life : A Memoir,Pete Hamill,1995,Back Bay Books,"Only later did he discover its ability to destroy any writer&#39;s
most valuable tools: clarity, consciousness, memory. In A Drinking
Life, Hamill explains how alcohol slowly became a part of his life,
and how he ultimately left it behind.",['biography & autobiography']
7.5981026521486115,7.21127986907959,8.081631130984889,0836246152,A Life is Just a Chair of Bowlies (Mini),Mary Engelbreit,1993,Andrews McMeel Publishing,"Mary Englebreit has assembled a collage of pleasant thoughts and
gentle reminders to look on the bright side of life in her humorous
pronouncement that Life Is Just a Chair of Bowlies.",['art']
7.5934307535638546,7.2398728132247925,8.035378178987681,0842347100,The Normal Christian Life,Watchman Nee,1977,Tyndale House Publishers,"Watchman Nee&#39;s great Christian classic tracing the steps along the
pathway of faith and presenting the eternal purpose of God in simple
terms. Its central theme: &quot;Christ our Life.",['religion']
7.593100448525673,6.120395064353943,9.433982178740335,0664213820,The Life of Our Lord,Charles Dickens,1981,Presbyterian Pub Corp,Retells the life of Jesus.,['religion']
7.590982983784588,6.336614489555359,9.158943601571126,0889623325,The Careerfree Life,Gillian Hemstock,1988,Mosaic Press (NY),"Gilian Hemstock&#39;s Careerfree Life is bound to serve as an
alternative for people sick of the notion of needing a career to be
successful.",['humor']
7.587620293648614,10.128382444381714,4.41166760523224,0394555392,"Living a Beautiful Life: Five Hundred Ways to Add Elegance, Order, Beauty and Joy to Every Day of Your Life",Alexandra Stoddard,1986,Random House,"Offers more than 500 techniques for transforming the way we spend 95%
of our lives: eating, sleeping, working, doing everyday tasks. 46
black and white photos.",['conduct of life']
7.584114978693189,8.10533881187439,6.93258518721669,0811833615,The Bad Girl's Guide to the Party Life,Cameron Tuttle,2002,Chronicle Books,"All new, laugh-out-loud illustrations, games, party themes, drink
recipes, party decoders, and strategies for everyday life at its Bad
Girl best make this the must-have book of the season for Bad Girls
everywhere.",['humor']
7.574719085367203,7.87343442440033,7.201324911575794,0609807994,The Prophet's Way : Touching the Power of Life,THOM HARTMANN,2001,Three Rivers Press,"A journal of personal transformation combines spiritual insights with
specific techniques and tools to help readers reconnect with the
essential mysteries of life and to restore their personal futures and
the future of the Earth itself.",['religion']
7.5705437357025795,11.647168397903442,2.474762907951499,0394747704,The Gold Cell (Knopf Poetry Series),Sharon Olds,1987,Alfred A. Knopf,"Poems deal with the seasons, city life, an abandoned child, famine,
rape, masculinity, religion, childhood, parents, love, and mortality",['poetry']
7.569714293476587,7.828664779663086,7.246026185743465,0743453360,How to Practice : The Way to a Meaningful Life,His Holiness the Dalai Lama,2003,Atria,"An instructional resource and inspirational guide to daily life
describes each step on the path to spiritual enlightenment and
explains how to practice everyday morality, meditation, wisdom, and
compassion.",['philosophy']
7.569210765409944,7.368439435958862,7.820174927223798,0525050302,"The actor's life: Journals, 1956-1976",Charlton Heston,1978,E. P. Dutton,"A look into the working life of one of America&#39;s most celebrated
actors.",['biography']
